token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB110	0	#ocio	ocio	linguistic	all	Language=NO_ISO_CODE	Begin=15.31|End=15.9	_	_	_	_
1-0	PSB109	1	come	come	linguistic	none	_	Begin=17.93	_	_	_	_
1-1	PSB109	1	mai	mai	linguistic	none	_	_	_	_	_	_
1-2	PSB109	1	è	è	linguistic	none	_	_	_	_	_	_
1-3	PSB109	1	venuto	venuto	linguistic	none	_	_	_	_	_	_
1-4	PSB109	1	così	così	linguistic	none	_	_	_	_	_	_
1-5	PSB109	1	un	un	linguistic	none	_	_	_	_	_	_
1-6	PSB109	1	po'	po'	linguistic	none	_	_	_	_	_	_
1-7	PSB109	1	irregolare?	irregolare	linguistic	none	Intonation=rising	End=20.44	_	_	_	_
2-0	PSB109	2	è::	è	linguistic	none	_	Begin=21.0	0x2	_	_	_
2-1	PSB109	2	aria	aria	linguistic	none	_	_	_	_	_	_
2-2	PSB109	2	che::	che	linguistic	none	_	_	2x2	_	_	_
2-3	PSB109	2	mh	mh	linguistic	none	_	End=23.1	_	_	_	_
3-0	PSB110	3	vedi	vedi	linguistic	none	_	Begin=29.9	_	_	_	_
3-1	PSB110	3	che	che	linguistic	none	_	_	_	_	_	_
3-2	PSB110	3	adesso	adesso	linguistic	none	_	_	_	_	_	_
3-3	PSB110	3	poi	poi	linguistic	none	_	_	_	_	_	_
3-4	PSB110	3	si	si	linguistic	none	_	_	_	_	_	_
3-5	PSB110	3	(sgonfia)	sgonfia	linguistic	none	_	End=31.42	_	_	0-7(0)	_
4-0	PSB109	4	si	si	linguistic	none	_	Begin=31.44	_	_	_	_
4-1	PSB109	4	dovrebbe	dovrebbe	linguistic	none	_	_	_	_	_	_
4-2	PSB109	4	girare	girare	linguistic	none	_	End=32.91	_	_	_	_
5-0	PSB110	5	[no	no	linguistic	none	_	Begin=33.24	_	_	_	0-2(0)
5-1	PSB110	5	no]	no	linguistic	none	_	_	_	_	_	0-2(0)
5-2	PSB110	5	xx	x	unknown	none	_	_	_	_	_	_
5-3	PSB110	5	no	no	linguistic	none	_	_	_	_	_	_
5-4	PSB110	5	no	no	linguistic	none	_	_	_	_	_	_
5-5	PSB110	5	non	non	linguistic	none	_	_	_	_	_	_
5-6	PSB110	5	la	la	linguistic	none	_	_	_	_	_	_
5-7	PSB110	5	giro	giro	linguistic	none	_	_	_	_	_	_
5-8	PSB110	5	mica	mica	linguistic	none	_	End=35.7	_	_	_	_
6-0	PSB109	6	[(così)]	così	linguistic	none	_	Begin=33.55|End=34.07	_	_	0-4(0)	0-4(0)
7-0	PSB109	7	no:	no	linguistic	none	_	Begin=36.07|End=36.64	1x1	_	_	_
8-0	PSB109	8	xx	x	unknown	none	_	Begin=39.85	_	_	_	_
8-1	PSB109	8	xx	x	unknown	none	_	_	_	_	_	_
8-2	PSB109	8	provo	provo	linguistic	none	_	_	_	_	_	_
8-3	PSB109	8	a	a	linguistic	none	_	_	_	_	_	_
8-4	PSB109	8	rimetterlo	rimetterlo	linguistic	none	_	End=42.52	_	_	_	_
9-0	PSB110	9	boh	boh	linguistic	none	_	Begin=42.52	_	_	_	_
9-1	PSB110	9	vabbé	vabbé	linguistic	none	_	_	_	_	_	_
9-2	PSB110	9	se	se	linguistic	none	_	_	_	_	_	_
9-3	PSB110	9	mi	mi	linguistic	none	_	_	_	_	_	_
9-4	PSB110	9	dai	dai	linguistic	none	_	_	_	_	_	_
9-5	PSB110	9	i	i	linguistic	none	_	_	_	_	_	_
9-6	PSB110	9	piatti	piatti	linguistic	none	_	_	_	_	_	_
9-7	PSB110	9	(già)	già	linguistic	none	_	_	_	_	0-3(0)	_
9-8	PSB110	9	[lo	lo	linguistic	none	_	_	_	_	_	0-2(1)
9-9	PSB110	9	dividiamo]	dividiamo	linguistic	none	_	_	_	_	_	0-9(1)
9-10	PSB110	9	in	in	linguistic	none	_	_	_	_	_	_
9-11	PSB110	9	due:	due	linguistic	none	_	End=45.4	2x1	_	_	_
10-0	PSB109	10	[(va	va	linguistic	none	_	Begin=44.34	_	_	0-2(0)	0-2(1)
10-1	PSB109	10	bene)]	bene	linguistic	none	_	End=44.89	_	_	0-4(0)	0-4(1)
11-0	PSB109	11	mh	mh	linguistic	none	_	Begin=45.56|End=45.99	_	_	_	_
12-0	PSB110	12	e	e	linguistic	none	_	Begin=47.32	_	_	_	_
12-1	PSB110	12	mi	mi	linguistic	none	_	_	_	_	_	_
12-2	PSB110	12	dai	dai	linguistic	none	_	_	_	_	_	_
12-3	PSB110	12	anche	anche	linguistic	none	_	_	_	_	_	_
12-4	PSB110	12	il	il	linguistic	none	_	_	_	_	_	_
12-5	PSB110	12	leccapentola	leccapentola	linguistic	none	_	_	_	_	_	_
12-6	PSB110	12	così	così	linguistic	none	_	_	_	_	_	_
12-7	PSB110	12	la	la	linguistic	none	_	_	_	_	_	_
12-8	PSB110	12	(rompo)	rompo	linguistic	none	_	End=49.61	_	_	0-5(0)	_
13-0	PSB109	13	a	a	linguistic	none	_	Begin=57.92	_	_	_	_
13-1	PSB109	13	che	che	linguistic	none	_	_	_	_	_	_
13-2	PSB109	13	ora::	ora	linguistic	none	_	_	2x2	_	_	_
13-3	PSB109	13	{P}	{P}	shortpause	none	_	_	_	_	_	_
13-4	PSB109	13	sempre	sempre	linguistic	none	_	_	_	_	_	_
13-5	PSB109	13	per	per	linguistic	none	_	_	_	_	_	_
13-6	PSB109	13	le	le	linguistic	none	_	_	_	_	_	_
