token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
10-8	PSB005	10	8	ecco	ecco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-9	PSB005	10	9	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-10	PSB005	10	10	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
10-11	PSB005	10	11	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-12	PSB005	10	12	qualcosa	qualcosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-13	PSB005	10	13	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-14	PSB005	10	14	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-15	PSB005	10	15	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-16	PSB005	10	16	chiaro	chiaro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-17	PSB005	10	17	delle	delle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-18	PSB005	10	18	domande	domande	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-19	PSB005	10	19	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-20	PSB005	10	20	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-21	PSB005	10	21	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-22	PSB005	10	22	>io	io	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
10-23	PSB005	10	23	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
10-24	PSB005	10	24	te	te	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
10-25	PSB005	10	25	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	Fast=0-2(0)	_	_
10-26	PSB005	10	26	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
10-27	PSB005	10	27	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-5(0)	_	_
10-28	PSB005	10	28	perché<	perché	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-5(0)	_	_
10-29	PSB005	10	29	n~	n~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
10-30	PSB005	10	30	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-31	PSB005	10	31	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-32	PSB005	10	32	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-33	PSB005	10	33	che::	che	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	2x2	_	_	_
10-34	PSB005	10	34	[(.)]	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	X(6)
10-35	PSB005	10	35	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-36	PSB005	10	36	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-37	PSB005	10	37	saranno	saranno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-38	PSB005	10	38	problemi	problemi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	7-8(7)
10-39	PSB005	10	39	[secondo	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(7)
10-40	PSB005	10	40	me]	me	_	_	_	_	_	linguistic	_	none	_	End=36.022	_	_	_	0-1(7)
11-0	PSB008	11	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=25.808	_	_	_	0-2(4)
11-1	PSB008	11	1	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=26.498	_	_	_	0-2(4)
12-0	PSB008	12	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=27.313|End=27.813	_	_	_	_
13-0	PSB008	13	0	[ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=33.585	_	_	_	0-2(6)
13-1	PSB008	13	1	okay]	okay	_	_	_	_	_	linguistic	_	none	_	End=34.185	_	_	_	0-4(6)
14-0	PSB008	14	0	[va	va	_	_	_	_	_	linguistic	_	none	_	Begin=35.334	_	_	_	0-2(?)
14-1	PSB008	14	1	bene]	bene	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-4(?)
14-2	PSB008	14	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
14-3	PSB008	14	3	[benissimo]	benissimo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-9(?)
14-4	PSB008	14	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
14-5	PSB008	14	5	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
14-6	PSB008	14	6	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=37.88	_	_	_	_
15-0	PSB005	15	0	[e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=36.2	0x2	_	_	0-2(8)
15-1	PSB005	15	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
15-2	PSB005	15	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
15-3	PSB005	15	3	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
15-4	PSB005	15	4	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=37.518	_	_	_	0-2(8)
16-0	PSB005	16	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=38.286	_	_	_	_
16-1	PSB005	16	1	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	PSB005	16	2	m::h	mh	_	_	_	_	_	linguistic	_	none	_	End=39.913	0x2	_	_	_
17-0	PSB005	17	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=40.34	_	_	_	_
17-1	PSB005	17	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PSB005	17	2	curiosa	curiosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	PSB005	17	3	intanto	intanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	PSB005	17	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	PSB005	17	5	chiederti,	chiederti	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=42.55	_	_	_	_
18-0	PSB005	18	0	da	da	_	_	_	_	_	linguistic	_	none	_	Begin=43.11	_	_	_	_
18-1	PSB005	18	1	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	PSB005	18	2	tempo	tempo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	PSB005	18	3	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-4	PSB005	18	4	qui:,	qui	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	2x1	_	_	_
18-5	PSB005	18	5	e::	e	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
18-6	PSB005	18	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	PSB005	18	7	>qual	qual	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	_
18-8	PSB005	18	8	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-1(0)	_	_
18-9	PSB005	18	9	la<	la	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	Fast=0-2(0)	_	_
18-10	PSB005	18	10	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
18-11	PSB005	18	11	>cioè<	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(1)	_	_
18-12	PSB005	18	12	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-13	PSB005	18	13	mai	mai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-14	PSB005	18	14	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-15	PSB005	18	15	scelto	scelto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-16	PSB005	18	16	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-17	PSB005	18	17	venire	venire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-18	PSB005	18	18	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-19	PSB005	18	19	itali[a:]	italia	_	_	_	_	_	linguistic	_	none	_	End=48.96	5x1	_	_	5-6(9)
19-0	PSB008	19	0	[a]::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=48.828	0x2	_	_	0-1(9)
19-1	PSB008	19	1	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=49.778	_	_	_	_
20-0	PSB005	20	0	>tu~	tu~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=50.2	_	Fast=0-3(0)	_	_
20-1	PSB005	20	1	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-5(0)	_	_
20-2	PSB005	20	2	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-6(0)	_	_
20-3	PSB005	20	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
20-4	PSB005	20	4	[vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	0-4(10)
20-5	PSB005	20	5	x]<	x	_	_	_	_	_	unknown	_	none	Syllables=1	End=51.281	_	Fast=0-1(0)	_	0-1(10)
21-0	PSB008	21	0	[IL	il	_	_	_	_	_	linguistic	_	none	Volume=high	Begin=50.9	_	_	_	0-2(10)
21-1	PSB008	21	1	MI]O::	mio	_	_	_	_	_	linguistic	_	none	Volume=high	End=52.16	2x2	_	_	0-2(10)
22-0	PSB008	22	0	il	il	_	_	_	_	_	linguistic	_	none	_	Begin=52.45	_	_	_	_
22-1	PSB008	22	1	percorso?	percorso	_	_	_	_	_	linguistic	_	none	Intonation=Rising|PauseAfter=Yes	_	_	_	_	_
22-2	PSB008	22	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
22-3	PSB008	22	3	[xx	xx	_	_	_	_	_	unknown	_	none	Syllables=2	_	_	_	_	0-2(11)
22-4	PSB008	22	4	s]ì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(11)
22-5	PSB008	22	5	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=54.917	_	_	_	_
23-0	PSB005	23	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=53.4	_	_	_	0-2(11)
23-1	PSB005	23	1	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(11)
23-2	PSB005	23	2	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(11)
23-3	PSB005	23	3	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(11)
23-4	PSB005	23	4	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=54.447	_	_	_	0-2(11)
24-0	PSB008	24	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=55.15	_	_	_	_
24-1	PSB008	24	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	PSB008	24	2	scelto	scelto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-3	PSB008	24	3	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-4	PSB008	24	4	perché:	perché	_	_	_	_	_	linguistic	_	none	_	End=57.663	5x1	_	_	_
25-0	PSB008	25	0	°eh°	eh	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=58.13	_	_	_	_
25-1	PSB008	25	1	>era	era	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
25-2	PSB008	25	2	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
25-3	PSB008	25	3	storia<	storia	_	_	_	_	_	linguistic	_	none	_	End=59.35	_	Fast=0-6(0)	_	_
26-0	PSB005	26	0	sì,	sì	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=59.64	_	_	_	_
26-1	PSB005	26	1	[E:H]	eh	_	_	_	_	_	linguistic	_	none	Volume=high	_	0x1	_	_	0-2(12)
26-2	PSB005	26	2	racconta	racconta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-3	PSB005	26	3	tutto.	tutto	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=60.934	_	_	_	_
27-0	PSB008	27	0	[co~]	co~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=59.773|End=60.247	_	_	_	0-3(12)
28-0	PSB005	28	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=61.06	_	_	_	_
28-1	PSB005	28	1	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(13)
28-2	PSB005	28	2	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=62.431	_	_	_	_
29-0	PSB008	29	0	co[mun]que	comunque	_	_	_	_	_	linguistic	_	none	_	Begin=61.34	_	_	_	2-5(13)
29-1	PSB008	29	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-2	PSB008	29	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-3	PSB008	29	3	studiato::	studiato	_	_	_	_	_	linguistic	_	none	_	_	7x2	_	_	_
29-4	PSB008	29	4	italiano	italiano	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
29-5	PSB008	29	5	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
29-6	PSB008	29	6	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-7	PSB008	29	7	cina	cina	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
29-8	PSB008	29	8	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
29-9	PSB008	29	9	ne:ll'	nell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	1x1	_	_	_
29-10	PSB008	29	10	università	università	_	_	_	_	_	linguistic	_	none	_	End=67.101	_	_	_	_
30-0	PSB005	30	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=67.13|End=67.51	_	_	_	_
31-0	PSB008	31	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=68.08	0x1	_	_	_
31-1	PSB008	31	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
31-2	PSB008	31	2	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
31-3	PSB008	31	3	mia:	mia	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
31-4	PSB008	31	4	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
31-5	PSB008	31	5	u~	u~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
31-6	PSB008	31	6	scelta.	scelta	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=70.704	_	_	_	_
32-0	PSB005	32	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=71.007|End=71.331	_	_	_	0-4(14)
33-0	PSB008	33	0	[e:h]	eh	_	_	_	_	_	linguistic	_	none	_	Begin=71.09	0x1	_	_	0-2(14)
33-1	PSB008	33	1	seconda.	seconda	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
33-2	PSB008	33	2	volevo	volevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-3	PSB008	33	3	studiare	studiare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-4	PSB008	33	4	francese	francese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-5	PSB008	33	5	però,	però	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=74.556	_	_	_	_
34-0	PSB008	34	0	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	Begin=75.14	_	_	_	_
34-1	PSB008	34	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
34-2	PSB008	34	2	sistema:	sistema	_	_	_	_	_	linguistic	_	none	_	End=77.21	6x1	_	_	_
35-0	PSB008	35	0	nella	nella	_	_	_	_	_	linguistic	_	none	_	Begin=77.53	_	_	_	_
35-1	PSB008	35	1	mia	mia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-2	PSB008	35	2	provincia	provincia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-3	PSB008	35	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-4	PSB008	35	4	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-5	PSB008	35	5	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-6	PSB008	35	6	particolare,	particolare	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
35-7	PSB008	35	7	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-8	PSB008	35	8	no:n	non	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
35-9	PSB008	35	9	potevo	potevo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
35-10	PSB008	35	10	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
35-11	PSB008	35	11	[sce]glierlo	sceglierlo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-3(15)
35-12	PSB008	35	12	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
35-13	PSB008	35	13	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-14	PSB008	35	14	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-15	PSB008	35	15	scelto:	scelto	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
35-16	PSB008	35	16	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
35-17	PSB008	35	17	italiano,	italiano	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=85.02	_	_	_	_
36-0	PSB005	36	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=81.85|End=82.221	_	_	_	0-4(15)
37-0	PSB008	37	0	e:::	e	_	_	_	_	_	linguistic	_	none	_	Begin=85.77	0x3	_	_	_
37-1	PSB008	37	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
37-2	PSB008	37	2	dire	dire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
37-3	PSB008	37	3	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
