token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
13-0	PSB051	13	per	per	linguistic	none	_	Begin=28.246	_	_	_	_
13-1	PSB051	13	aiutare	aiutare	linguistic	none	_	_	_	_	_	_
13-2	PSB051	13	°eh°	eh	linguistic	none	Volume=low	_	_	_	_	_
13-3	PSB051	13	voi?	voi	linguistic	none	Intonation=rising	End=30.459	_	_	_	_
14-0	PSB028	14	eh	eh	linguistic	none	_	Begin=30.898	_	_	_	_
14-1	PSB028	14	sì	sì	linguistic	none	_	_	_	_	_	_
14-2	PSB028	14	[con	con	linguistic	none	_	_	_	_	_	0-3(2)
14-3	PSB028	14	uno]	uno	linguistic	none	_	_	_	_	_	0-3(2)
14-4	PSB028	14	studio	studio	linguistic	none	_	_	_	_	_	_
14-5	PSB028	14	più	più	linguistic	none	_	_	_	_	_	_
14-6	PSB028	14	che	che	linguistic	none	_	_	_	_	_	_
14-7	PSB028	14	altro	altro	linguistic	none	_	_	_	_	_	_
14-8	PSB028	14	una	una	linguistic	none	_	_	_	_	_	_
14-9	PSB028	14	ricerca	ricerca	linguistic	none	_	_	_	_	_	_
14-10	PSB028	14	°dic[iamo°]	diciamo	linguistic	none	Volume=low	End=34.113	_	_	_	3-7(1)
15-0	PSB036	15	[sì	sì	linguistic	none	_	Begin=31.639	_	_	_	0-2(2)
15-1	PSB036	15	sì	sì	linguistic	none	_	_	_	_	_	0-2(2)
15-2	PSB036	15	sì]	sì	linguistic	none	_	End=32.13	_	_	_	0-2(2)
16-0	PSB054	16	[sì]	sì	linguistic	none	_	Begin=34.03	_	_	_	0-2(1)
16-1	PSB054	16	si	si	linguistic	none	_	_	_	_	_	_
16-2	PSB054	16	rimane	rimane	linguistic	none	_	_	_	_	_	_
16-3	PSB054	16	[all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	0-4(3)
16-4	PSB054	16	unive]rsità	università	linguistic	none	_	_	_	_	_	0-5(3)
16-5	PSB054	16	ec[co]	ecco	linguistic	none	_	End=36.222	_	_	_	1-4(4)
17-0	PSB051	17	[okay]	okay	linguistic	none	_	Begin=34.993|End=35.367	_	_	_	0-4(3)
18-0	PSB051	18	[oka]y	okay	linguistic	none	_	Begin=36.013	_	_	_	0-3(4)
18-1	PSB051	18	okay	okay	linguistic	none	_	End=36.653	_	_	_	_
19-0	PSB054	19	sì	sì	linguistic	none	_	Begin=36.796|End=37.059	_	_	_	_
20-0	PSB051	20	ho	ho	linguistic	none	_	Begin=37.062	_	_	_	_
20-1	PSB051	20	capito	capito	linguistic	none	_	End=37.997	_	_	_	_
21-0	PSB028	21	okay	okay	linguistic	none	_	Begin=39.046	_	_	_	_
21-1	PSB028	21	quindi:	quindi	linguistic	none	_	_	5x1	_	_	_
21-2	PSB028	21	eh	eh	linguistic	none	_	_	_	_	_	_
21-3	PSB028	21	dove	dove	linguistic	none	_	_	_	_	_	_
21-4	PSB028	21	abiti	abiti	linguistic	none	_	_	_	_	_	_
21-5	PSB028	21	tu	tu	linguistic	none	_	_	_	_	_	_
21-6	PSB028	21	qui?	qui	linguistic	none	Intonation=rising	End=41.926	_	_	_	_
22-0	PSB051	22	e:hm	ehm	linguistic	none	_	Begin=42.12|End=43.004	0x1	_	_	_
23-0	PSB051	23	abito:	abito	linguistic	none	_	Begin=43.56	4x1	_	_	_
23-1	PSB051	23	@nomeluogo	nomeluogo	linguistic	none	_	End=45.706	_	_	_	_
24-0	PSB028	24	ah	ah	linguistic	none	_	Begin=45.87	_	_	_	_
24-1	PSB028	24	okay	okay	linguistic	none	_	End=46.942	_	_	_	_
25-0	PSB028	25	°okay°	okay	linguistic	none	Volume=low	Begin=47.02	_	_	_	_
25-1	PSB028	25	{P}	{P}	shortpause	none	_	_	_	_	_	_
25-2	PSB028	25	eh	eh	linguistic	none	_	_	_	_	_	_
25-3	PSB028	25	non	non	linguistic	none	_	_	_	_	_	_
25-4	PSB028	25	troppo	troppo	linguistic	none	_	_	_	_	_	_
25-5	PSB028	25	lontana	lontana	linguistic	none	_	_	_	_	_	_
25-6	PSB028	25	allora	allora	linguistic	none	_	_	_	_	_	_
25-7	PSB028	25	dai	dai	linguistic	none	_	End=50.1	_	_	_	_
26-0	PSB028	26	com'	com'	linguistic	none	SpaceAfter=No	Begin=50.16	_	_	_	_
26-1	PSB028	26	è	è	linguistic	none	_	_	_	_	_	_
26-2	PSB028	26	[la	la	linguistic	none	_	_	_	_	_	0-2(5)
26-3	PSB028	26	zona]?	zona	linguistic	none	Intonation=rising	End=51.44	_	_	_	0-4(5)
27-0	PSB051	27	[VICINO	vicino	linguistic	none	Volume=high	Begin=50.54	_	_	_	0-6(5)
27-1	PSB051	27	CE]NTRO	centro	linguistic	none	Volume=high	End=51.55	_	_	_	0-2(5)
28-0	PSB028	28	ah	ah	linguistic	none	_	Begin=51.73|End=51.96	_	_	_	_
29-0	PSB054	29	eh	eh	linguistic	none	_	Begin=52.03	_	_	_	_
29-1	PSB054	29	sì	sì	linguistic	none	_	End=52.42	_	_	_	_
30-0	PSB028	30	infatti	infatti	linguistic	none	_	Begin=52.53	_	_	_	_
30-1	PSB028	30	dentro	dentro	linguistic	none	_	End=53.71	_	_	_	_
31-0	PSB054	31	sì	sì	linguistic	none	_	Begin=53.72|End=54.033	_	_	_	_
32-0	PSB028	32	io	io	linguistic	none	_	Begin=54.08	_	_	_	_
32-1	PSB028	32	abito	abito	linguistic	none	_	_	_	_	_	_
32-2	PSB028	32	lì	lì	linguistic	none	_	_	_	_	_	_
32-3	PSB028	32	vicino:	vicino	linguistic	none	_	_	5x1	_	_	_
32-4	PSB028	32	più	più	linguistic	none	_	_	_	_	_	_
32-5	PSB028	32	o	o	linguistic	none	_	_	_	_	_	_
32-6	PSB028	32	meno	meno	linguistic	none	_	End=56.192	_	_	_	_
33-0	PSB028	33	come:	come	linguistic	none	_	Begin=56.33	3x1	_	_	_
33-1	PSB028	33	come	come	linguistic	none	_	_	_	_	_	_
33-2	PSB028	33	ti	ti	linguistic	none	_	_	_	_	_	_
33-3	PSB028	33	trovi?	trovi	linguistic	none	Intonation=rising	End=57.935	_	_	_	_
34-0	PSB051	34	bene	bene	linguistic	none	_	Begin=58.573|End=59.06	_	_	_	_
35-0	PSB028	35	°okay°	okay	linguistic	none	Volume=low	Begin=59.41	_	_	_	_
35-1	PSB028	35	quindi	quindi	linguistic	none	_	_	_	_	_	_
35-2	PSB028	35	è	è	linguistic	none	_	_	_	_	_	_
35-3	PSB028	35	una	una	linguistic	none	_	_	_	_	_	_
35-4	PSB028	35	zona	zona	linguistic	none	_	_	_	_	_	_
35-5	PSB028	35	tranquill[a:]?	tranquilla	linguistic	none	Intonation=rising	End=61.693	9x1	_	_	9-10(6)
36-0	PSB051	36	[sì]	sì	linguistic	none	_	Begin=61.506|End=61.689	_	_	_	0-2(6)
37-0	PSB051	37	andato	andato	linguistic	none	_	Begin=62.067	_	_	_	_
37-1	PSB051	37	bene	bene	linguistic	none	_	_	_	_	_	_
37-2	PSB051	37	solo:	solo	linguistic	none	_	_	3x1	_	_	_
37-3	PSB051	37	{P}	{P}	shortpause	none	_	_	_	_	_	_
37-4	PSB051	37	eh	eh	linguistic	none	_	_	_	_	_	_
37-5	PSB051	37	{ride}	{ride}	nonverbalbehavior	none	_	_	_	_	_	_
37-6	PSB051	37	disturbare	disturbare	linguistic	none	_	End=65.613	_	_	_	_
38-0	PSB028	38	ah	ah	linguistic	none	_	Begin=66.07|End=66.56	_	_	_	_
39-0	PSB051	39	venerdì	venerdì	linguistic	none	_	Begin=67.539|End=68.353	_	_	_	_
40-0	PSB028	40	ah	ah	linguistic	none	_	Begin=68.399	_	_	_	_
40-1	PSB028	40	ah	ah	linguistic	none	_	End=68.731	_	_	_	_
41-0	PSB051	41	sabato	sabato	linguistic	none	_	Begin=68.731	_	_	_	_
41-1	PSB051	41	{ride}	{ride}	nonverbalbehavior	none	_	_	_	_	_	_
41-2	PSB051	41	domenica	domenica	linguistic	none	_	End=70.339	_	_	_	_
42-0	PSB054	42	eh	eh	linguistic	none	_	Begin=70.341	_	_	_	_
42-1	PSB054	42	im[magino]	immagino	linguistic	none	_	End=71.42	_	_	_	2-8(7)
43-0	PSB051	43	[(che)	che	linguistic	none	_	Begin=70.726	_	_	0-3(0)	0-3(7)
43-1	PSB051	43	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(7)
43-2	PSB051	43	è	è	linguistic	none	_	_	_	_	_	0-1(7)
43-3	PSB051	43	tro]ppo	troppo	linguistic	none	_	_	_	_	_	0-3(7)
43-4	PSB051	43	ca:sino	casino	linguistic	none	_	_	1x1	_	_	_
43-5	PSB051	43	{ride}	{ride}	nonverbalbehavior	none	_	End=72.835	_	_	_	_
44-0	PSB028	44	ma	ma	linguistic	none	_	Begin=73.381	_	_	_	_
44-1	PSB028	44	perché	perché	linguistic	none	_	_	_	_	_	_
44-2	PSB028	44	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
44-3	PSB028	44	è	è	linguistic	none	_	_	_	_	_	_
44-4	PSB028	44	la	la	linguistic	none	_	_	_	_	_	_
44-5	PSB028	44	gente	gente	linguistic	none	_	_	_	_	_	_
44-6	PSB028	44	che	che	linguistic	none	_	_	_	_	_	_
44-7	PSB028	44	esce	esce	linguistic	none	_	_	_	_	_	_
44-8	PSB028	44	là	là	linguistic	none	_	_	_	_	_	_
44-9	PSB028	44	quin~	quin~	linguistic	none	Interrupted=Yes	_	_	_	_	_
44-10	PSB028	44	eh	eh	linguistic	none	_	End=75.87	_	_	_	_
45-0	PSB051	45	sì	sì	linguistic	none	_	Begin=76.073	_	_	_	_
45-1	PSB051	45	sì	sì	linguistic	none	_	End=76.6	_	_	_	_
46-0	PSB051	46	notte	notte	linguistic	none	_	Begin=77.266	_	_	_	_
46-1	PSB051	46	se:mpre	sempre	linguistic	none	_	End=78.866	1x1	_	_	_
47-0	PSB028	47	sì	sì	linguistic	none	_	Begin=79.919	_	_	_	_
47-1	PSB028	47	anche	anche	linguistic	none	_	_	_	_	_	_
47-2	PSB028	47	perché	perché	linguistic	none	_	_	_	_	_	_
47-3	PSB028	47	quella	quella	linguistic	none	_	_	_	_	_	_
47-4	PSB028	47	è	è	linguistic	none	_	_	_	_	_	_
47-5	PSB028	47	una	una	linguistic	none	_	_	_	_	_	_
47-6	PSB028	47	zona:	zona	linguistic	none	_	End=82.445	3x1	_	_	_
48-0	PSB051	48	tutto	tutto	linguistic	none	_	Begin=83.153	_	_	_	_
48-1	PSB051	48	{P}	{P}	shortpause	none	_	_	_	_	_	_
48-2	PSB051	48	andato	andato	linguistic	none	_	_	_	_	_	_
48-3	PSB051	48	bene	bene	linguistic	none	_	End=85.479	_	_	_	_
49-0	PSB028	49	anche	anche	linguistic	none	_	Begin=86.273	_	_	_	_
49-1	PSB028	49	con	con	linguistic	none	_	_	_	_	_	_
49-2	PSB028	49	i	i	linguistic	none	_	_	_	_	_	_
49-3	PSB028	49	bambini	bambini	linguistic	none	_	_	_	_	_	_
49-4	PSB028	49	quindi	quindi	linguistic	none	_	_	_	_	_	_
49-5	PSB028	49	si	si	linguistic	none	_	_	_	_	_	_
49-6	PSB028	49	trovano	trovano	linguistic	none	_	_	_	_	_	_
49-7	PSB028	49	bene	bene	linguistic	none	_	End=88.403	_	_	_	_
50-0	PSB051	50	[SI]	si	linguistic	none	Volume=high	Begin=87.566	_	_	_	0-2(8)
50-1	PSB051	50	{P}	{P}	shortpause	none	_	_	_	_	_	_
50-2	PSB051	50	bambini	bambini	linguistic	none	_	_	_	_	_	_
50-3	PSB051	50	piace	piace	linguistic	none	_	_	_	_	_	_
50-4	PSB051	50	molto	molto	linguistic	none	_	_	_	_	_	_
50-5	PSB051	50	piace	piace	linguistic	none	_	End=89.922	_	_	_	_
51-0	PSB028	51	°perfetto°	perfetto	linguistic	none	Volume=low	Begin=90.033	_	_	_	_
51-1	PSB028	51	eh	eh	linguistic	none	_	_	_	_	_	_
51-2	PSB028	51	e	e	linguistic	none	_	_	_	_	_	_
51-3	PSB028	51	la	la	linguistic	none	_	_	_	_	_	_
51-4	PSB028	51	scuola	scuola	linguistic	none	_	_	_	_	_	_
51-5	PSB028	51	cioè	cioè	linguistic	none	_	_	_	_	_	_
51-6	PSB028	51	vanno	vanno	linguistic	none	_	_	_	_	_	_
51-7	PSB028	51	anche	anche	linguistic	none	_	_	_	_	_	_
51-8	PSB028	51	lì:	lì	linguistic	none	_	_	1x1	_	_	_
51-9	PSB028	51	vi[cino]?	vicino	linguistic	none	Intonation=rising	End=93.636	_	_	_	2-6(9)
52-0	PSB051	52	[sì]	sì	linguistic	none	_	Begin=93.233|End=93.606	_	_	_	0-2(9)
53-0	PSB028	53	c'	c'	linguistic	none	SpaceAfter=No	Begin=94.511	_	_	_	_
53-1	PSB028	53	è	è	linguistic	none	_	_	_	_	_	_
53-2	PSB028	53	una	una	linguistic	none	_	_	_	_	_	_
53-3	PSB028	53	scuola:	scuola	linguistic	none	_	_	5x1	_	_	_
53-4	PSB028	53	asilo	asilo	linguistic	none	_	_	_	_	_	_
53-5	PSB028	53	°mh	mh	linguistic	none	Volume=low	_	_	_	_	_
53-6	PSB028	53	non	non	linguistic	none	Volume=low	_	_	_	_	_
53-7	PSB028	53	so°	so	linguistic	none	Volume=low	End=96.818	_	_	_	_
54-0	PSB051	54	in	in	linguistic	none	_	Begin=96.926	_	_	_	_
54-1	PSB051	54	@nomeluogo?	@nomeluogo?	linguistic	none	_	End=97.759	_	_	_	_
55-0	PSB028	55	ah	ah	linguistic	none	_	Begin=97.759	_	_	_	_
55-1	PSB028	55	ah	ah	linguistic	none	_	End=98.136	_	_	_	_
56-0	PSB051	56	sì	sì	linguistic	none	_	Begin=98.192	_	_	_	_
56-1	PSB051	56	sì	sì	linguistic	none	_	End=98.705	_	_	_	_
57-0	PSB028	57	(°ah	ah	linguistic	none	Volume=low	Begin=98.739	_	_	0-2(0)	_
57-1	PSB028	57	{P}	{P}	shortpause	none	Volume=low	_	_	_	0-3(0)	_
57-2	PSB028	57	perfetto°)	perfetto	linguistic	none	Volume=low	End=99.693	_	_	0-8(0)	_
58-0	PSB028	58	io	io	linguistic	none	_	Begin=99.842	_	_	_	_
58-1	PSB028	58	non	non	linguistic	none	_	_	_	_	_	_
58-2	PSB028	58	conosco:	conosco	linguistic	none	_	_	6x1	_	_	_
58-3	PSB028	58	tanto	tanto	linguistic	none	_	_	_	_	_	_
58-4	PSB028	58	quella	quella	linguistic	none	_	_	_	_	_	_
58-5	PSB028	58	z~	z~	linguistic	none	Interrupted=Yes	End=101.293	_	_	_	_
59-0	PSB051	59	sì	sì	linguistic	none	_	Begin=101.319	_	_	_	_
59-1	PSB051	59	si	si	linguistic	none	_	End=101.696	_	_	_	_
60-0	PSB051	60	due	due	linguistic	none	_	Begin=102.313	_	_	_	_
60-1	PSB051	60	tre	tre	linguistic	none	_	_	_	_	_	_
60-2	PSB051	60	scuole	scuole	linguistic	none	_	_	_	_	_	_
60-3	PSB051	60	sì	sì	linguistic	none	_	End=103.639	_	_	_	_
61-0	PSB028	61	ah	ah	linguistic	none	_	Begin=103.639	_	_	_	_
61-1	PSB028	61	°(okay)°	okay	linguistic	none	Volume=low	End=104.638	_	_	0-4(0)	_
62-0	PSB054	62	è	è	linguistic	none	_	Begin=106.699	_	_	_	_
62-1	PSB054	62	da	da	linguistic	none	_	_	_	_	_	_
62-2	PSB054	62	tanto	tanto	linguistic	none	_	_	_	_	_	_
62-3	PSB054	62	che	che	linguistic	none	_	_	_	_	_	_
62-4	PSB054	62	frequentate:	frequentate	linguistic	none	_	_	10x1	_	_	_
62-5	PSB054	62	il	il	linguistic	none	_	_	_	_	_	_
62-6	PSB054	62	@nomeluogo?	@nomeluogo?	linguistic	none	_	End=108.926	_	_	_	_
63-0	PSB054	63	qui	qui	linguistic	none	_	Begin=108.966	_	_	_	_
63-1	PSB054	63	{P}	{P}	shortpause	none	_	_	_	_	_	_
63-2	PSB054	63	portate	portate	linguistic	none	_	_	_	_	_	_
63-3	PSB054	63	i	i	linguistic	none	_	_	_	_	_	_
63-4	PSB054	63	bambini	bambini	linguistic	none	_	_	_	_	_	_
63-5	PSB054	63	al	al	linguistic	none	_	_	_	_	_	_
63-6	PSB054	63	doposcuol[a]:	doposcuola	linguistic	none	_	End=111.426	9x1	_	_	9-10(10)
64-0	PSB051	64	[sì]	sì	linguistic	none	_	Begin=111.219	_	_	_	0-2(10)
64-1	PSB051	64	sì	sì	linguistic	none	_	_	_	_	_	_
64-2	PSB051	64	sì	sì	linguistic	none	_	_	_	_	_	_
64-3	PSB051	64	sempre	sempre	linguistic	none	_	End=112.807	_	_	_	_
65-0	PSB054	65	da	da	linguistic	none	_	Begin=112.818	_	_	_	_
65-1	PSB054	65	tanto	tanto	linguistic	none	_	_	_	_	_	_
65-2	PSB054	65	tempo?	tempo	linguistic	none	Intonation=rising	End=114.142	_	_	_	_
66-0	PSB051	66	mh	mh	linguistic	none	_	Begin=114.168	_	_	_	_
66-1	PSB051	66	venerdì	venerdì	linguistic	none	_	_	_	_	_	_
66-2	PSB051	66	{P}	{P}	shortpause	none	_	_	_	_	_	_
66-3	PSB051	66	due	due	linguistic	none	_	_	_	_	_	_
66-4	PSB051	66	ore	ore	linguistic	none	_	End=116.704	_	_	_	_
67-0	PSB054	67	okay	okay	linguistic	none	_	Begin=117.006|End=117.699	_	_	_	_
68-0	PSB051	68	due	due	linguistic	none	_	Begin=118.262	_	_	_	_
68-1	PSB051	68	ore	ore	linguistic	none	_	_	_	_	_	_
68-2	PSB051	68	{P}	{P}	shortpause	none	_	_	_	_	_	_
68-3	PSB051	68	MEGLIO	meglio	linguistic	none	Volume=high	_	_	_	_	_
68-4	PSB051	68	per	per	linguistic	none	_	_	_	_	_	_
68-5	PSB051	68	bimbi	bimbi	linguistic	none	_	_	_	_	_	_
68-6	PSB051	68	meglio	meglio	linguistic	none	_	End=120.85	_	_	_	_
69-0	PSB028	69	allora	allora	linguistic	none	_	Begin=121.545	_	_	_	_
69-1	PSB028	69	vi	vi	linguistic	none	_	_	_	_	_	_
69-2	PSB028	69	aiutano	aiutano	linguistic	none	_	End=122.631	_	_	_	_
70-0	PSB054	70	sì	sì	linguistic	none	_	Begin=122.84	_	_	_	_
70-1	PSB054	70	infatti	infatti	linguistic	none	_	End=124.09	_	_	_	_
71-0	PSB054	71	vi	vi	linguistic	none	_	Begin=125.513	_	_	_	_
71-1	PSB054	71	[piace?	piace	linguistic	none	Intonation=rising	_	_	_	_	0-5(11)
71-2	PSB054	71	vi:]	vi	linguistic	none	_	End=126.739	1x1	_	_	0-2(11)
72-0	PSB051	72	[sì	sì	linguistic	none	_	Begin=125.88	_	_	_	0-2(11)
72-1	PSB051	72	@nomeluogo]	nomeluogo	linguistic	none	_	_	_	_	_	0-10(11)
72-2	PSB051	72	sì	sì	linguistic	none	_	_	_	_	_	_
72-3	PSB051	72	sì	sì	linguistic	none	_	End=127.1	_	_	_	_
73-0	PSB051	73	@nomeluogo	nomeluogo	linguistic	none	_	Begin=127.307	_	_	_	_
73-1	PSB051	73	molto	molto	linguistic	none	_	_	_	_	_	_
73-2	PSB051	73	aiutare	aiutare	linguistic	none	_	_	_	_	_	_
73-3	PSB051	73	per	per	linguistic	none	_	_	_	_	_	_
73-4	PSB051	73	bimbi	bimbi	linguistic	none	_	End=130.286	_	_	_	_
74-0	PSB051	74	perché	perché	linguistic	none	_	Begin=130.773	_	_	_	_
74-1	PSB051	74	{P}	{P}	shortpause	none	_	_	_	_	_	_
74-2	PSB051	74	io:	io	linguistic	none	_	_	1x1	_	_	_
74-3	PSB051	74	{P}	{P}	shortpause	none	_	_	_	_	_	_
74-4	PSB051	74	non	non	linguistic	none	_	_	_	_	_	_
74-5	PSB051	74	capito	capito	linguistic	none	_	_	_	_	_	_
74-6	PSB051	74	tutti	tutti	linguistic	none	_	_	_	_	_	_
74-7	PSB051	74	italiano	italiano	linguistic	none	_	End=134.738	_	_	_	_
75-0	PSB051	75	anche	anche	linguistic	none	_	Begin=135.379	_	_	_	_
75-1	PSB051	75	scienze	scienze	linguistic	none	_	_	_	_	_	_
75-2	PSB051	75	storia	storia	linguistic	none	_	_	_	_	_	_
75-3	PSB051	75	geografia	geografia	linguistic	none	_	_	_	_	_	_
75-4	PSB051	75	{P}	{P}	shortpause	none	_	_	_	_	_	_
75-5	PSB051	75	molto	molto	linguistic	none	_	_	_	_	_	_
75-6	PSB051	75	difficile	difficile	linguistic	none	_	_	_	_	_	_
75-7	PSB051	75	per	per	linguistic	none	_	_	_	_	_	_
75-8	PSB051	75	me	me	linguistic	none	_	End=140.513	_	_	_	_
76-0	PSB028	76	(certo)	certo	linguistic	none	_	Begin=140.539|End=141.007	_	_	0-5(0)	_
77-0	PSB051	77	aiutare	aiutare	linguistic	none	_	Begin=141.481	_	_	_	_
77-1	PSB051	77	@nomeluogo	nomeluogo	linguistic	none	_	End=142.714	_	_	_	_
78-0	PSB051	78	molto	molto	linguistic	none	_	Begin=143.12|End=143.62	_	_	_	_
79-0	PSB054	79	bello	bello	linguistic	none	_	Begin=144.079|End=144.426	_	_	_	_
80-0	PSB051	80	loro	loro	linguistic	none	_	Begin=144.46	_	_	_	_
80-1	PSB051	80	tutti	tutti	linguistic	none	_	_	_	_	_	_
80-2	PSB051	80	{P}	{P}	shortpause	none	_	_	_	_	_	_
80-3	PSB051	80	gentili	gentili	linguistic	none	_	End=146.386	_	_	_	_
81-0	??	81	ve	ve	linguistic	none	_	Begin=146.386	_	_	_	_
81-1	??	81	lo	lo	linguistic	none	_	_	_	_	_	_
81-2	??	81	lascio	lascio	linguistic	none	_	_	_	_	_	_
81-3	??	81	questo?	questo	linguistic	none	Intonation=rising	End=147.794	_	_	_	_
82-0	PSB051	82	no	no	linguistic	none	_	Begin=149.22|End=149.587	_	_	_	_
83-0	??	83	okay	okay	linguistic	none	_	Begin=149.886|End=150.286	_	_	_	_
84-0	PSB051	84	@nomeluogo	nomeluogo	linguistic	none	_	Begin=155.74	_	_	_	_
84-1	PSB051	84	{P}	{P}	shortpause	none	_	_	_	_	_	_
84-2	PSB051	84	tutti	tutti	linguistic	none	_	_	_	_	_	_
84-3	PSB051	84	persone	persone	linguistic	none	_	_	_	_	_	_
84-4	PSB051	84	{P}	{P}	shortpause	none	_	_	_	_	_	_
84-5	PSB051	84	molto	molto	linguistic	none	_	_	_	_	_	_
84-6	PSB051	84	gentili	gentili	linguistic	none	_	End=159.01	_	_	_	_
85-0	PSB028	85	okay	okay	linguistic	none	_	Begin=159.999	_	_	_	_
85-1	PSB028	85	meno	meno	linguistic	none	_	_	_	_	_	_
85-2	PSB028	85	male	male	linguistic	none	_	End=161.36	_	_	_	_
86-0	PSB028	86	eh	eh	linguistic	none	_	Begin=161.467	_	_	_	_
86-1	PSB028	86	sì	sì	linguistic	none	_	_	_	_	_	_
86-2	PSB028	86	perché	perché	linguistic	none	_	_	_	_	_	_
86-3	PSB028	86	comun[que]	comunque	linguistic	none	_	End=162.386	_	_	_	5-8(12)
87-0	PSB051	87	[compli]mento:	complimento	linguistic	none	_	Begin=162.03	10x1	_	_	0-6(12)
87-1	PSB051	87	{P}	{P}	shortpause	none	_	_	_	_	_	_
87-2	PSB051	87	bene	bene	linguistic	none	_	End=163.81	_	_	_	_
88-0	PSB028	88	e:h	eh	linguistic	none	_	Begin=165.699	0x1	_	_	_
88-1	PSB028	88	{P}	{P}	shortpause	none	_	_	_	_	_	_
88-2	PSB028	88	perché	perché	linguistic	none	_	_	_	_	_	_
88-3	PSB028	88	magari	magari	linguistic	none	_	_	_	_	_	_
88-4	PSB028	88	non	non	linguistic	none	_	_	_	_	_	_
88-5	PSB028	88	so:	so	linguistic	none	_	_	1x1	_	_	_
