token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
7-8	PSB113	7	capitano?	capitano	linguistic	none	Intonation=rising	End=43.21	_	_	_	_
8-0	PSB113	8	che	che	linguistic	none	_	Begin=44.35	_	_	_	_
8-1	PSB113	8	capitano	capitano	linguistic	none	_	_	_	_	_	_
8-2	PSB113	8	no?	no	linguistic	none	Intonation=rising	End=45.64	_	_	_	_
9-0	PSB113	9	poi	poi	linguistic	none	_	Begin=48.26	_	_	_	_
9-1	PSB113	9	ho	ho	linguistic	none	_	_	_	_	_	_
9-2	PSB113	9	capito	capito	linguistic	none	_	End=49.3	_	_	_	_
10-0	PSB113	10	a:h	ah	linguistic	none	_	Begin=49.35	0x1	_	_	_
10-1	PSB113	10	parla	parla	linguistic	none	_	_	_	_	_	_
10-2	PSB113	10	di	di	linguistic	none	_	_	_	_	_	_
10-3	PSB113	10	totti	totti	linguistic	none	_	End=51.09	_	_	_	_
11-0	PSB113	11	e	e	linguistic	none	_	Begin=55.77	_	_	_	_
11-1	PSB113	11	dice	dice	linguistic	none	_	_	_	_	_	_
11-2	PSB113	11	che	che	linguistic	none	_	_	_	_	_	_
11-3	PSB113	11	è	è	linguistic	none	_	_	_	_	_	_
11-4	PSB113	11	stato	stato	linguistic	none	_	_	_	_	_	_
11-5	PSB113	11	{P}	{P}	shortpause	none	_	_	_	_	_	_
11-6	PSB113	11	to~	to~	linguistic	none	Interrupted=Yes	_	_	_	_	_
11-7	PSB113	11	totti	totti	linguistic	none	_	_	_	_	_	_
11-8	PSB113	11	no?	no	linguistic	none	Intonation=rising	End=58.61	_	_	_	_
12-0	PSB114	12	mh	mh	linguistic	none	_	Begin=58.665|End=59.355	_	_	_	_
13-0	PSB113	13	eh	eh	linguistic	none	_	Begin=59.91|End=60.51	_	_	_	_
14-0	PSB114	14	°non	non	linguistic	none	Volume=low	Begin=64.663	_	_	_	_
14-1	PSB114	14	mi	mi	linguistic	none	Volume=low	_	_	_	_	_
14-2	PSB114	14	ricordo	ricordo	linguistic	none	Volume=low	_	_	_	_	_
14-3	PSB114	14	quando	quando	linguistic	none	Volume=low	_	_	_	_	_
14-4	PSB114	14	l'	l'	linguistic	none	SpaceAfter=No|Volume=low	_	_	_	_	_
14-5	PSB114	14	ha	ha	linguistic	none	Volume=low	_	_	_	_	_
14-6	PSB114	14	fatto°	fatto	linguistic	none	Volume=low	End=66.51	_	_	_	_
15-0	PSB113	15	vediamo	vediamo	linguistic	none	_	Begin=73.788	_	_	_	_
15-1	PSB113	15	cos~	cos~	linguistic	none	Interrupted=Yes	_	_	_	_	_
15-2	PSB113	15	se	se	linguistic	none	_	_	_	_	_	_
15-3	PSB113	15	si	si	linguistic	none	_	_	_	_	_	_
15-4	PSB113	15	può	può	linguistic	none	_	_	_	_	_	_
15-5	PSB113	15	ancora	ancora	linguistic	none	_	_	_	_	_	_
15-6	PSB113	15	mangia:re	mangiare	linguistic	none	_	End=76.257	5x1	_	_	_
16-0	PSB113	16	come	come	linguistic	none	_	Begin=84.088	_	_	_	_
16-1	PSB113	16	si	si	linguistic	none	_	_	_	_	_	_
16-2	PSB113	16	chiama?	chiama	linguistic	none	Intonation=rising	_	_	_	_	_
16-3	PSB113	16	pietro:?	pietro	linguistic	none	Intonation=rising	End=85.655	5x1	_	_	_
17-0	PSB114	17	sermonti	sermonti	linguistic	none	_	Begin=85.832|End=86.69	_	_	_	_
18-0	PSB113	18	ah?	ah	linguistic	none	Intonation=rising	Begin=86.938|End=87.363	_	_	_	_
19-0	PSB114	19	sermonti	sermonti	linguistic	none	_	Begin=87.646|End=88.558	_	_	_	_
20-0	PSB113	20	non	non	linguistic	none	_	Begin=89.725	_	_	_	_
20-1	PSB113	20	si	si	linguistic	none	_	_	_	_	_	_
20-2	PSB113	20	chiama	chiama	linguistic	none	_	_	_	_	_	_
20-3	PSB113	20	piero	piero	linguistic	none	_	_	_	_	_	_
20-4	PSB113	20	sermonti	sermonti	linguistic	none	_	End=91.522	_	_	_	_
21-0	PSB113	21	si	si	linguistic	none	_	Begin=91.876	_	_	_	_
21-1	PSB113	21	chiama	chiama	linguistic	none	_	_	_	_	_	_
21-2	PSB113	21	pietro	pietro	linguistic	none	_	_	_	_	_	_
21-3	PSB113	21	{P}	{P}	shortpause	none	_	_	_	_	_	_
21-4	PSB113	21	castilina	castilina	linguistic	none	_	_	_	_	_	_
21-5	PSB113	21	tipo	tipo	linguistic	none	_	End=94.186	_	_	_	_
22-0	PSB114	22	forse	forse	linguistic	none	_	Begin=95.531	_	_	_	_
22-1	PSB114	22	stavi	stavi	linguistic	none	_	_	_	_	_	_
22-2	PSB114	22	guardando	guardando	linguistic	none	_	_	_	_	_	_
22-3	PSB114	22	un	un	linguistic	none	_	_	_	_	_	_
22-4	PSB114	22	altro:	altro	linguistic	none	_	End=97.46	4x1	_	_	_
23-0	PSB113	23	un'	un'	linguistic	none	SpaceAfter=No	Begin=97.876	_	_	_	_
23-1	PSB113	23	altra	altra	linguistic	none	_	_	_	_	_	_
23-2	PSB113	23	per[sona]	persona	linguistic	none	_	End=98.841	_	_	_	2-7(0)
24-0	PSB114	24	[un'	un'	linguistic	none	SpaceAfter=No	Begin=98.531	_	_	_	0-3(0)
24-1	PSB114	24	altra]	altra	linguistic	none	_	_	_	_	_	0-5(0)
24-2	PSB114	24	persona	persona	linguistic	none	_	_	_	_	_	_
24-3	PSB114	24	{ride}	{ride}	nonverbalbehavior	none	_	End=99.442	_	_	_	_
25-0	PSB113	25	che	che	linguistic	none	_	Begin=100.602	_	_	_	_
25-1	PSB113	25	si	si	linguistic	none	_	_	_	_	_	_
25-2	PSB113	25	chiama	chiama	linguistic	none	_	_	_	_	_	_
25-3	PSB113	25	pietro?	pietro	linguistic	none	Intonation=rising	End=101.646	_	_	_	_
26-0	PSB114	26	[°castellitto°]	castellitto	linguistic	none	Volume=low	Begin=102.26|End=102.994	_	_	_	0-11(1)
27-0	PSB113	27	[NO]	no	linguistic	none	Volume=high	Begin=102.309|End=102.701	_	_	_	0-2(1)
28-0	PSB113	28	caste~	caste~	linguistic	none	Interrupted=Yes	Begin=103.458	_	_	_	_
28-1	PSB113	28	eh?	eh	linguistic	none	Intonation=rising	End=104.436	_	_	_	_
29-0	PSB114	29	°castellitto°	castellitto	linguistic	none	Volume=low	Begin=104.641|End=105.353	_	_	_	_
30-0	PSB113	30	castellitto	castellitto	linguistic	none	_	Begin=105.419	_	_	_	_
30-1	PSB113	30	è	è	linguistic	none	_	_	_	_	_	_
30-2	PSB113	30	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
30-3	PSB113	30	altra	altra	linguistic	none	_	_	_	_	_	_
30-4	PSB113	30	persona	persona	linguistic	none	_	_	_	_	_	_
30-5	PSB113	30	{ride}	{ride}	nonverbalbehavior	none	_	End=107.359	_	_	_	_
31-0	PSB113	31	i~	i~	linguistic	none	Interrupted=Yes	Begin=108.149|End=108.459	_	_	_	_
32-0	PSB113	32	PERÒ	però	linguistic	none	Volume=high	Begin=108.807|End=109.204	_	_	_	_
33-0	PSB113	33	all'	all'	linguistic	none	SpaceAfter=No	Begin=109.483	_	_	_	_
33-1	PSB113	33	inizio	inizio	linguistic	none	_	_	_	_	_	_
33-2	PSB113	33	è	è	linguistic	none	_	_	_	_	_	_
33-3	PSB113	33	sempre	sempre	linguistic	none	_	_	_	_	_	_
33-4	PSB113	33	non	non	linguistic	none	_	_	_	_	_	_
33-5	PSB113	33	mi	mi	linguistic	none	_	_	_	_	_	_
33-6	PSB113	33	sembra	sembra	linguistic	none	_	_	_	_	_	_
33-7	PSB113	33	proprio	proprio	linguistic	none	_	_	_	_	_	_
33-8	PSB113	33	sua	sua	linguistic	none	_	_	_	_	_	_
33-9	PSB113	33	voce	voce	linguistic	none	_	End=111.961	_	_	_	_
34-0	PSB113	34	poi	poi	linguistic	none	_	Begin=111.983	_	_	_	_
34-1	PSB113	34	mi	mi	linguistic	none	_	_	_	_	_	_
34-2	PSB113	34	sono	sono	linguistic	none	_	_	_	_	_	_
34-3	PSB113	34	convinta	convinta	linguistic	none	_	_	_	_	_	_
34-4	PSB113	34	sì	sì	linguistic	none	_	_	_	_	_	_
34-5	PSB113	34	sì	sì	linguistic	none	_	_	_	_	_	_
34-6	PSB113	34	sì	sì	linguistic	none	_	_	_	_	_	_
34-7	PSB113	34	è	è	linguistic	none	_	_	_	_	_	_
34-8	PSB113	34	proprio	proprio	linguistic	none	_	_	_	_	_	_
34-9	PSB113	34	lui	lui	linguistic	none	_	End=114.126	_	_	_	_
35-0	PSB113	35	che?	che	linguistic	none	Intonation=rising	Begin=115.591|End=115.895	_	_	_	_
36-0	PSB114	36	mettiamo	mettiamo	linguistic	none	_	Begin=117.939	_	_	_	_
36-1	PSB114	36	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
36-2	PSB114	36	altra	altra	linguistic	none	_	_	_	_	_	_
36-3	PSB114	36	tu~	tu~	linguistic	none	Interrupted=Yes	End=119.298	_	_	_	_
37-0	PSB113	37	beh	beh	linguistic	none	_	Begin=120.195|End=120.577	_	_	_	_
38-0	PSB113	38	eh	eh	linguistic	none	_	Begin=124.695	_	_	_	_
38-1	PSB113	38	infatti	infatti	linguistic	none	_	_	_	_	_	_
38-2	PSB113	38	mi	mi	linguistic	none	_	_	_	_	_	_
38-3	PSB113	38	mi	mi	linguistic	none	_	_	_	_	_	_
38-4	PSB113	38	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
38-5	PSB113	38	non	non	linguistic	none	_	_	_	_	_	_
38-6	PSB113	38	mi	mi	linguistic	none	_	_	_	_	_	_
38-7	PSB113	38	sembra	sembra	linguistic	none	_	_	_	_	_	_
38-8	PSB113	38	così	così	linguistic	none	_	_	_	_	_	_
38-9	PSB113	38	fa	fa	linguistic	none	_	_	_	_	_	_
38-10	PSB113	38	ridere	ridere	linguistic	none	_	End=127.833	_	_	_	_
39-0	PSB113	39	conosci	conosci	linguistic	none	_	Begin=131.591	_	_	_	_
39-1	PSB113	39	questo?	questo	linguistic	none	Intonation=rising	_	_	_	_	_
39-2	PSB113	39	invece	invece	linguistic	none	_	End=133.704	_	_	_	_
40-0	PSB114	40	di	di	linguistic	none	_	Begin=135.444	_	_	_	_
40-1	PSB114	40	nome	nome	linguistic	none	_	End=135.925	_	_	_	_
41-0	PSB113	41	ah	ah	linguistic	none	_	Begin=136.381	_	_	_	_
41-1	PSB113	41	{P}	{P}	shortpause	none	_	_	_	_	_	_
41-2	PSB113	41	[nome]	nome	linguistic	none	_	End=137.602	_	_	_	0-4(2)
42-0	PSB114	42	[°io	io	linguistic	none	Volume=low	Begin=136.884	_	_	_	0-2(2)
42-1	PSB114	42	mh°]	mh	linguistic	none	Volume=low	End=137.464	_	_	_	0-2(2)
43-0	PSB113	43	hai	hai	linguistic	none	_	Begin=138.281	_	_	_	_
43-1	PSB113	43	presente	presente	linguistic	none	_	End=139.027	_	_	_	_
44-0	PSB113	44	ma	ma	linguistic	none	_	Begin=139.143	_	_	_	_
44-1	PSB113	44	hai	hai	linguistic	none	_	_	_	_	_	_
44-2	PSB113	44	ascoltato	ascoltato	linguistic	none	_	_	_	_	_	_
44-3	PSB113	44	quella	quella	linguistic	none	_	_	_	_	_	_
44-4	PSB113	44	puntata?	puntata	linguistic	none	Intonation=rising	End=141.017	_	_	_	_
45-0	PSB114	45	non	non	linguistic	none	_	Begin=141.043	_	_	_	_
45-1	PSB114	45	me	me	linguistic	none	_	_	_	_	_	_
45-2	PSB114	45	la	la	linguistic	none	_	_	_	_	_	_
45-3	PSB114	45	ricordo	ricordo	linguistic	none	_	End=142.105	_	_	_	_
46-0	PSB113	46	playstation	playstation	linguistic	none	_	Begin=142.441|End=143.298	_	_	_	_
47-0	PSB113	47	e	e	linguistic	none	_	Begin=144.807	_	_	_	_
47-1	PSB113	47	non	non	linguistic	none	_	_	_	_	_	_
47-2	PSB113	47	mi	mi	linguistic	none	_	_	_	_	_	_
47-3	PSB113	47	sembra	sembra	linguistic	none	_	_	_	_	_	_
47-4	PSB113	47	così	così	linguistic	none	_	_	_	_	_	_
47-5	PSB113	47	ri~	ri~	linguistic	none	Interrupted=Yes	_	_	_	_	_
47-6	PSB113	47	{P}	{P}	shortpause	none	_	_	_	_	_	_
47-7	PSB113	47	fa	fa	linguistic	none	_	_	_	_	_	_
47-8	PSB113	47	ridere	ridere	linguistic	none	_	End=146.757	_	_	_	_
48-0	PSB113	48	playstation	playstation	linguistic	none	_	Begin=147.273|End=148.149	_	_	_	_
49-0	PSB113	49	vabbè	vabbè	linguistic	none	_	Begin=153.596	_	_	_	_
49-1	PSB113	49	dov'	dov'	linguistic	none	SpaceAfter=No	_	_	_	_	_
49-2	PSB113	49	è	è	linguistic	none	_	_	_	_	_	_
49-3	PSB113	49	mia	mia	linguistic	none	_	_	_	_	_	_
49-4	PSB113	49	cop~?	cop~	linguistic	none	Intonation=rising	End=154.912	_	_	_	_
50-0	PSB113	50	[copre	copre	linguistic	none	_	Begin=155.914	_	_	_	0-5(3)
50-1	PSB113	50	ta]stiera	tastiera	linguistic	none	_	End=157.149	_	_	_	0-2(3)
51-0	PSB114	51	[tu~]?	tu~	linguistic	none	Intonation=rising	Begin=156.0|End=156.409	_	_	_	0-3(3)
52-0	PSB113	52	non	non	linguistic	none	_	Begin=157.208	_	_	_	_
52-1	PSB113	52	trovo	trovo	linguistic	none	_	End=158.092	_	_	_	_
53-0	PSB113	53	coprire	coprire	linguistic	none	_	Begin=163.474	_	_	_	_
53-1	PSB113	53	tastiera	tastiera	linguistic	none	_	End=164.912	_	_	_	_
54-0	PSB113	54	adesso	adesso	linguistic	none	_	Begin=172.204	_	_	_	_
54-1	PSB113	54	guardo:	guardo	linguistic	none	_	End=173.265	5x1	_	_	_
55-0	PSB113	55	chi:	chi	linguistic	none	_	Begin=174.005	2x1	_	_	_
55-1	PSB113	55	{P}	{P}	shortpause	none	_	_	_	_	_	_
55-2	PSB113	55	ha	ha	linguistic	none	_	_	_	_	_	_
55-3	PSB113	55	fatto	fatto	linguistic	none	_	_	_	_	_	_
55-4	PSB113	55	totti	totti	linguistic	none	_	End=176.204	_	_	_	_
56-0	PSB113	56	no	no	linguistic	none	_	Begin=181.851	_	_	_	_
56-1	PSB113	56	è	è	linguistic	none	_	_	_	_	_	_
56-2	PSB113	56	tutt(o)	tutto	linguistic	none	_	_	_	_	4-5(0)	_
56-3	PSB113	56	qui	qui	linguistic	none	_	_	_	_	_	_
56-4	PSB113	56	{P}	{P}	shortpause	none	_	_	_	_	_	_
56-5	PSB113	56	che	che	linguistic	none	_	_	_	_	_	_
56-6	PSB113	56	{P}	{P}	shortpause	none	_	_	_	_	_	_
56-7	PSB113	56	che	che	linguistic	none	_	_	_	_	_	_
56-8	PSB113	56	diceva	diceva	linguistic	none	_	_	_	_	_	_
56-9	PSB113	56	che:::	che	linguistic	none	_	_	2x3	_	_	_
56-10	PSB113	56	che	che	linguistic	none	_	End=186.414	_	_	_	_
57-0	PSB113	57	che	che	linguistic	none	_	Begin=187.111	_	_	_	_
57-1	PSB113	57	solo	solo	linguistic	none	_	_	_	_	_	_
57-2	PSB113	57	i	i	linguistic	none	_	_	_	_	_	_
57-3	PSB113	57	contratti	contratti	linguistic	none	_	_	_	_	_	_
57-4	PSB113	57	in	in	linguistic	none	_	_	_	_	_	_
57-5	PSB113	57	ristorante	ristorante	linguistic	none	_	End=189.122	_	_	_	_
58-0	PSB113	58	e::h	eh	linguistic	none	_	Begin=189.624|End=190.536	0x2	_	_	_
59-0	PSB113	59	che	che	linguistic	none	_	Begin=190.613	_	_	_	_
59-1	PSB113	59	s:	s	linguistic	none	_	_	0x1	_	_	_
59-2	PSB113	59	s'	s'	linguistic	none	SpaceAfter=No	_	_	_	_	_
59-3	PSB113	59	è	è	linguistic	none	_	_	_	_	_	_
59-4	PSB113	59	sor~	sor~	linguistic	none	Interrupted=Yes	End=191.89	_	_	_	_
60-0	PSB114	60	~preso?	~preso	linguistic	none	Intonation=rising	Begin=192.735|End=193.199	_	_	_	_
61-0	PSB113	61	sorpreso	sorpreso	linguistic	none	_	Begin=193.784|End=194.701	_	_	_	_
62-0	PSB113	62	che	che	linguistic	none	_	Begin=196.988	_	_	_	_
62-1	PSB113	62	{P}	{P}	shortpause	none	_	_	_	_	_	_
62-2	PSB113	62	si	si	linguistic	none	_	_	_	_	_	_
62-3	PSB113	62	è	è	linguistic	none	_	_	_	_	_	_
62-4	PSB113	62	mes~	mes~	linguistic	none	Interrupted=Yes	End=198.381	_	_	_	_
63-0	PSB113	63	non	non	linguistic	none	_	Begin=198.579	_	_	_	_
63-1	PSB113	63	è	è	linguistic	none	_	_	_	_	_	_
63-2	PSB113	63	nascosto	nascosto	linguistic	none	_	End=199.79	_	_	_	_
64-0	PSB113	64	si	si	linguistic	none	_	Begin=199.818	_	_	_	_
64-1	PSB113	64	è	è	linguistic	none	_	_	_	_	_	_
64-2	PSB113	64	messo	messo	linguistic	none	_	_	_	_	_	_
64-3	PSB113	64	sede:re	sedere	linguistic	none	_	_	3x1	_	_	_
64-4	PSB113	64	{P}	{P}	shortpause	none	_	_	_	_	_	_
64-5	PSB113	64	in	in	linguistic	none	_	_	_	_	_	_
64-6	PSB113	64	centro	centro	linguistic	none	_	_	_	_	_	_
64-7	PSB113	64	del	del	linguistic	none	_	End=202.84	_	_	_	_
65-0	PSB113	65	della	della	linguistic	none	_	Begin=203.812	_	_	_	_
65-1	PSB113	65	{P}	{P}	shortpause	none	_	_	_	_	_	_
65-2	PSB113	65	del	del	linguistic	none	_	_	_	_	_	_
65-3	PSB113	65	ristorante	ristorante	linguistic	none	_	End=205.602	_	_	_	_
66-0	PSB113	66	che	che	linguistic	none	_	Begin=205.751	_	_	_	_
66-1	PSB113	66	si	si	linguistic	none	_	_	_	_	_	_
66-2	PSB113	66	vede	vede	linguistic	none	_	_	_	_	_	_
66-3	PSB113	66	proprio	proprio	linguistic	none	_	_	_	_	_	_
66-4	PSB113	66	da	da	linguistic	none	_	_	_	_	_	_
66-5	PSB113	66	fuori	fuori	linguistic	none	_	End=207.456	_	_	_	_
67-0	PSB113	67	lui	lui	linguistic	none	_	Begin=208.182	_	_	_	_
67-1	PSB113	67	in	in	linguistic	none	_	_	_	_	_	_
67-2	PSB113	67	dentro	dentro	linguistic	none	_	End=208.994	_	_	_	_
68-0	PSB113	68	e	e	linguistic	none	_	Begin=209.364	_	_	_	_
68-1	PSB113	68	dice	dice	linguistic	none	_	_	_	_	_	_
68-2	PSB113	68	la	la	linguistic	none	_	_	_	_	_	_
68-3	PSB113	68	gente:	gente	linguistic	none	_	_	4x1	_	_	_
68-4	PSB113	68	non	non	linguistic	none	_	_	_	_	_	_
68-5	PSB113	68	è:	è	linguistic	none	_	_	0x1	_	_	_
68-6	PSB113	68	neanche	neanche	linguistic	none	_	_	_	_	_	_
68-7	PSB113	68	tanto:	tanto	linguistic	none	_	End=212.464	4x1	_	_	_
69-0	PSB113	69	dice	dice	linguistic	none	_	Begin=213.679	_	_	_	_
69-1	PSB113	69	la	la	linguistic	none	_	_	_	_	_	_
69-2	PSB113	69	gente	gente	linguistic	none	_	_	_	_	_	_
69-3	PSB113	69	là	là	linguistic	none	_	_	_	_	_	_
69-4	PSB113	69	è	è	linguistic	none	_	_	_	_	_	_
69-5	PSB113	69	molto:	molto	linguistic	none	_	_	4x1	_	_	_
69-6	PSB113	69	{P}	{P}	shortpause	none	_	_	_	_	_	_
69-7	PSB113	69	abituata	abituata	linguistic	none	_	_	_	_	_	_
69-8	PSB113	69	a	a	linguistic	none	_	_	_	_	_	_
69-9	PSB113	69	vederlo	vederlo	linguistic	none	_	_	_	_	_	_
69-10	PSB113	69	{ride}	{ride}	nonverbalbehavior	none	_	End=217.099	_	_	_	_
70-0	PSB114	70	ma	ma	linguistic	none	_	Begin=217.176	_	_	_	_
70-1	PSB114	70	dove?	dove	linguistic	none	Intonation=rising	_	_	_	_	_
70-2	PSB114	70	a	a	linguistic	none	_	_	_	_	_	_
70-3	PSB114	70	roma?	roma	linguistic	none	Intonation=rising	_	_	_	_	_
70-4	PSB114	70	nella	nella	linguistic	none	_	_	_	_	_	_
70-5	PSB114	70	sua	sua	linguistic	none	_	_	_	_	_	_
70-6	PSB114	70	zona?	zona	linguistic	none	Intonation=rising	End=218.707	_	_	_	_
71-0	PSB113	71	$probiamente	probiamente	linguistic	none	Orthography=Yes	Begin=219.066	_	_	_	_
71-1	PSB113	71	a	a	linguistic	none	_	_	_	_	_	_
71-2	PSB113	71	roma	roma	linguistic	none	_	End=220.293	_	_	_	_
72-0	PSB113	72	dov'	dov'	linguistic	none	SpaceAfter=No	Begin=223.348	_	_	_	_
72-1	PSB113	72	è	è	linguistic	none	_	_	_	_	_	_
72-2	PSB113	72	mio	mio	linguistic	none	_	_	_	_	_	_
72-3	PSB113	72	copri	copri	linguistic	none	_	_	_	_	_	_
72-4	PSB113	72	casc~	casc~	linguistic	none	Interrupted=Yes	_	_	_	_	_
72-5	PSB113	72	tastiera?	tastiera	linguistic	none	Intonation=rising	End=225.503	_	_	_	_
73-0	PSB113	73	lo	lo	linguistic	none	_	Begin=226.707	_	_	_	_
73-1	PSB113	73	hai	hai	linguistic	none	_	_	_	_	_	_
73-2	PSB113	73	visto?	visto	linguistic	none	Intonation=rising	End=227.773	_	_	_	_
74-0	PSB114	74	sì	sì	linguistic	none	_	Begin=228.138	_	_	_	_
74-1	PSB114	74	ma	ma	linguistic	none	_	_	_	_	_	_
74-2	PSB114	74	non	non	linguistic	none	_	_	_	_	_	_
74-3	PSB114	74	mi	mi	linguistic	none	_	_	_	_	_	_
74-4	PSB114	74	ricordo	ricordo	linguistic	none	_	_	_	_	_	_
74-5	PSB114	74	dove	dove	linguistic	none	_	End=229.26	_	_	_	_
75-0	PSB113	75	ha(i)	hai	linguistic	none	_	Begin=230.122	_	_	2-3(0)	_
75-1	PSB113	75	preso	preso	linguistic	none	_	_	_	_	_	_
75-2	PSB113	75	un	un	linguistic	none	_	_	_	_	_	_
75-3	PSB113	75	bicchiere?	bicchiere	linguistic	none	Intonation=rising	End=231.408	_	_	_	_
76-0	PSB113	76	allora	allora	linguistic	none	_	Begin=235.806	_	_	_	_
76-1	PSB113	76	mi	mi	linguistic	none	_	_	_	_	_	_
76-2	PSB113	76	ripeti	ripeti	linguistic	none	_	_	_	_	_	_
76-3	PSB113	76	suo	suo	linguistic	none	_	_	_	_	_	_
76-4	PSB113	76	nome?	nome	linguistic	none	Intonation=rising	End=237.287	_	_	_	_
77-0	PSB113	77	pietro	pietro	linguistic	none	_	Begin=237.32|End=238.017	_	_	_	_
78-0	PSB114	78	°sermonti°	sermonti	linguistic	none	Volume=low	Begin=238.514|End=239.215	_	_	_	_
79-0	PSB113	79	<sermonti>	sermonti	linguistic	none	_	Begin=239.972|End=241.365	_	Slow=0-8(0)	_	_
80-0	PSB113	80	ah	ah	linguistic	none	_	Begin=243.624|End=243.95	_	_	_	_
81-0	PSB113	81	ma	ma	linguistic	none	_	Begin=250.928	_	_	_	_
81-1	PSB113	81	guarda	guarda	linguistic	none	_	_	_	_	_	_
81-2	PSB113	81	pure	pure	linguistic	none	_	_	_	_	_	_
81-3	PSB113	81	mi	mi	linguistic	none	_	_	_	_	_	_
81-4	PSB113	81	sono	sono	linguistic	none	_	_	_	_	_	_
81-5	PSB113	81	convinta:	convinta	linguistic	none	_	End=253.088	7x1	_	_	_
82-0	PSB113	82	è	è	linguistic	none	_	Begin=254.481	_	_	_	_
82-1	PSB113	82	sua	sua	linguistic	none	_	_	_	_	_	_
82-2	PSB113	82	voce	voce	linguistic	none	_	End=255.331	_	_	_	_
83-0	PSB113	83	adesso	adesso	linguistic	none	_	Begin=255.519	_	_	_	_
83-1	PSB113	83	{P}	{P}	shortpause	none	_	_	_	_	_	_
83-2	PSB113	83	faccio	faccio	linguistic	none	_	_	_	_	_	_
83-3	PSB113	83	sentire	sentire	linguistic	none	_	_	_	_	_	_
83-4	PSB113	83	se	se	linguistic	none	_	_	_	_	_	_
83-5	PSB113	83	{P}	{P}	shortpause	none	_	_	_	_	_	_
83-6	PSB113	83	così	così	linguistic	none	_	_	_	_	_	_
83-7	PSB113	83	tanto	tanto	linguistic	none	_	_	_	_	_	_
83-8	PSB113	83	diverso	diverso	linguistic	none	_	End=258.707	_	_	_	_
84-0	PSB113	84	{scrive_sul_computer}	{scrive_sul_computer}	nonverbalbehavior	none	_	Begin=259.403	_	_	_	_
84-1	PSB113	84	pie:tro	pietro	linguistic	none	_	_	2x1	_	_	_
