token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
7-0	PSB152	7	0	quante	quante	_	_	_	_	_	linguistic	_	none	_	Begin=18.154	_	_	_	_
7-1	PSB152	7	1	volta	volta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PSB152	7	2	v~	v~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
7-3	PSB152	7	3	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PSB152	7	4	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PSB152	7	5	sentire?	sentire	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=19.685	_	_	_	_
8-0	PSB151	8	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=20.4	_	_	_	_
8-1	PSB151	8	1	[o:h]	oh	_	_	_	_	_	linguistic	_	none	_	End=21.149	0x1	_	_	0-2(4)
9-0	PSB152	9	0	[mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=20.65	_	_	_	0-2(4)
9-1	PSB152	9	1	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
9-2	PSB152	9	2	sveglia]to	svegliato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(4)
9-3	PSB152	9	3	tre	tre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PSB152	9	4	quattro	quattro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	PSB152	9	5	volte	volte	_	_	_	_	_	linguistic	_	none	_	End=22.269	_	_	_	_
10-0	PSB152	10	0	alle	alle	_	_	_	_	_	linguistic	_	none	_	Begin=24.879	_	_	_	_
10-1	PSB152	10	1	[qua]ttro,	quattro	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-3(5)
10-2	PSB152	10	2	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PSB152	10	3	sette,	sette	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
10-4	PSB152	10	4	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PSB152	10	5	otto,	otto	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
10-6	PSB152	10	6	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PSB152	10	7	nove	nove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-8	PSB152	10	8	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-9	PSB152	10	9	mezza	mezza	_	_	_	_	_	linguistic	_	none	_	End=28.515	_	_	_	_
11-0	PSB151	11	0	[tu	tu	_	_	_	_	_	linguistic	_	none	_	Begin=25.14	_	_	_	0-2(5)
11-1	PSB151	11	1	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
11-2	PSB151	11	2	hai]	hai	_	_	_	_	_	linguistic	_	none	_	End=25.38	_	_	_	0-3(5)
12-0	PSB151	12	0	tutte	tutte	_	_	_	_	_	linguistic	_	none	_	Begin=29.19	_	_	_	_
12-1	PSB151	12	1	queste	queste	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PSB151	12	2	volte?	volte	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=30.177	_	_	_	_
13-0	PSB152	13	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=30.3	_	_	_	_
13-1	PSB152	13	1	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=30.63	_	_	_	_
14-0	PSB151	14	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=30.63	_	_	_	_
14-1	PSB151	14	1	veramente?	veramente	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=31.35	_	_	_	_
15-0	PSB152	15	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=31.36	_	_	_	_
15-1	PSB152	15	1	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=31.89	_	_	_	_
16-0	PSB151	16	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=32.47	_	_	_	_
16-1	PSB151	16	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	PSB151	16	2	dormi?	dormi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=33.46	_	_	_	_
17-0	PSB152	17	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=33.51	_	_	_	_
17-1	PSB152	17	1	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=33.98	_	_	_	_
18-0	PSB151	18	0	o::h	oh	_	_	_	_	_	linguistic	_	none	_	Begin=34.33	0x2	_	_	_
18-1	PSB151	18	1	oh	oh	_	_	_	_	_	linguistic	_	none	_	End=35.58	_	_	_	_
19-0	PSB151	19	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=36.28	_	_	_	_
19-1	PSB151	19	1	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	PSB151	19	2	così?	così	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=37.21	_	_	_	_
20-0	PSB152	20	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=38.66	_	_	_	_
20-1	PSB152	20	1	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-2	PSB152	20	2	quattro::	quattro	_	_	_	_	_	linguistic	_	none	_	_	6x2	_	_	_
20-3	PSB152	20	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-4	PSB152	20	4	solito	solito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-5	PSB152	20	5	tutta	tutta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-6	PSB152	20	6	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-7	PSB152	20	7	settimana	settimana	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-8	PSB152	20	8	sveglio:	sveglio	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
20-9	PSB152	20	9	vado	vado	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-10	PSB152	20	10	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-11	PSB152	20	11	lavorare	lavorare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-12	PSB152	20	12	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	End=44.49	_	_	_	_
21-0	PSB151	21	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=44.58	0x1	_	_	_
21-1	PSB151	21	1	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
21-2	PSB151	21	2	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-3	PSB151	21	3	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-4	PSB151	21	4	sveglia	sveglia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-5	PSB151	21	5	biologica	biologica	_	_	_	_	_	linguistic	_	none	_	End=46.84	_	_	_	_
22-0	PSB151	22	0	pure	pure	_	_	_	_	_	linguistic	_	none	_	Begin=47.98	_	_	_	_
22-1	PSB151	22	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-2	PSB151	22	2	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-3	PSB151	22	3	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-4	PSB151	22	4	s[uccede	succede	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	1-7(8)
22-5	PSB151	22	5	che]	che	_	_	_	_	_	linguistic	_	none	_	End=49.102	_	_	_	0-3(8)
23-0	PSB152	23	0	[più	più	_	_	_	_	_	linguistic	_	none	_	Begin=48.467	_	_	_	0-3(8)
23-1	PSB152	23	1	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(8)
23-2	PSB152	23	2	meno	meno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(8)
23-3	PSB152	23	3	si]	si	_	_	_	_	_	linguistic	_	none	_	End=49.109	_	_	_	0-2(8)
24-0	PSB151	24	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=49.68	_	_	_	_
24-1	PSB151	24	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	PSB151	24	2	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-3	PSB151	24	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-4	PSB151	24	4	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-5	PSB151	24	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-6	PSB151	24	6	certe	certe	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-7	PSB151	24	7	volte	volte	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-8	PSB151	24	8	non:	non	_	_	_	_	_	linguistic	_	none	_	End=52.033	2x1	_	_	_
25-0	PSB151	25	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=52.443	_	_	_	_
25-1	PSB151	25	1	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-2	PSB151	25	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-3	PSB151	25	3	sveglia	sveglia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-4	PSB151	25	4	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-5	PSB151	25	5	visto	visto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-6	PSB151	25	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-7	PSB151	25	7	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-8	PSB151	25	8	sveglio	sveglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-9	PSB151	25	9	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-10	PSB151	25	10	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-11	PSB151	25	11	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-12	PSB151	25	12	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-13	PSB151	25	13	sette	sette	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-14	PSB151	25	14	sette	sette	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-15	PSB151	25	15	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-16	PSB151	25	16	dieci	dieci	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
25-17	PSB151	25	17	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
25-18	PSB151	25	18	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-19	PSB151	25	19	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-20	PSB151	25	20	poi	poi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
25-21	PSB151	25	21	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
25-22	PSB151	25	22	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-23	PSB151	25	23	sveglio	sveglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-24	PSB151	25	24	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-25	PSB151	25	25	quell'	quell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
25-26	PSB151	25	26	ora	ora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-27	PSB151	25	27	pure	pure	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-28	PSB151	25	28	senza	senza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-29	PSB151	25	29	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-30	PSB151	25	30	sveglia	sveglia	_	_	_	_	_	linguistic	_	none	_	End=60.82	_	_	_	_
26-0	PSB152	26	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=60.99	_	_	_	_
26-1	PSB152	26	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-2	PSB152	26	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-3	PSB152	26	3	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-4	PSB152	26	4	perché	perché	_	_	_	_	_	linguistic	_	none	_	End=62.58	_	_	_	_
27-0	PSB152	27	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=66.02	_	_	_	_
27-1	PSB152	27	1	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-2	PSB152	27	2	dormo	dormo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-3	PSB152	27	3	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-4	PSB152	27	4	tardi	tardi	_	_	_	_	_	linguistic	_	none	_	End=67.58	_	_	_	_
28-0	PSB151	28	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=67.67|End=68.09	_	_	_	_
29-0	PSB152	29	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=68.75	_	_	_	_
29-1	PSB152	29	1	sveglio	sveglio	_	_	_	_	_	linguistic	_	none	_	End=69.49	_	_	_	_
30-0	PSB151	30	0	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	Begin=71.442	_	_	_	_
30-1	PSB151	30	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-2	PSB151	30	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-3	PSB151	30	3	ora	ora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-4	PSB151	30	4	vai	vai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-5	PSB151	30	5	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-6	PSB151	30	6	dormire	dormire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-7	PSB151	30	7	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-8	PSB151	30	8	sera?	sera	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=72.903	_	_	_	_
31-0	PSB152	31	0	dipende	dipende	_	_	_	_	_	linguistic	_	none	_	Begin=74.212|End=74.828	_	_	_	_
32-0	PSB152	32	0	dipende	dipende	_	_	_	_	_	linguistic	_	none	_	Begin=77.86	_	_	_	_
32-1	PSB152	32	1	lavoro	lavoro	_	_	_	_	_	linguistic	_	none	_	End=78.908	_	_	_	_
33-0	PSB152	33	0	se	se	_	_	_	_	_	linguistic	_	none	_	Begin=79.976	_	_	_	_
33-1	PSB152	33	1	lavoro	lavoro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-2	PSB152	33	2	finisce	finisce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-3	PSB152	33	3	tardi	tardi	_	_	_	_	_	linguistic	_	none	_	End=81.278	_	_	_	_
34-0	PSB151	34	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=81.553	_	_	_	_
34-1	PSB151	34	1	scusa	scusa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
34-2	PSB151	34	2	[ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(10)
34-3	PSB151	34	3	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(10)
34-4	PSB151	34	4	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(10)
34-5	PSB151	34	5	non]	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(10)
34-6	PSB151	34	6	fai	fai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
34-7	PSB151	34	7	soltanto::	soltanto	_	_	_	_	_	linguistic	_	none	_	_	7x2	_	_	_
34-8	PSB151	34	8	mh?	mh	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=84.534	_	_	_	_
35-0	PSB152	35	0	[vado	vado	_	_	_	_	_	linguistic	_	none	_	Begin=81.879	_	_	_	0-4(10)
35-1	PSB152	35	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(10)
35-2	PSB152	35	2	tardi]	tardi	_	_	_	_	_	linguistic	_	none	_	End=82.558	_	_	_	0-5(10)
36-0	PSB152	36	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=84.803|End=84.985	_	_	_	_
37-0	PSB151	37	0	il	il	_	_	_	_	_	linguistic	_	none	_	Begin=85.004	_	_	_	_
37-1	PSB151	37	1	turno	turno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
37-2	PSB151	37	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
37-3	PSB151	37	3	giorno?	giorno	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=86.191	_	_	_	_
38-0	PSB151	38	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=86.861	_	_	_	_
38-1	PSB151	38	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-2	PSB151	38	2	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-3	PSB151	38	3	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-4	PSB151	38	4	vai	vai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-5	PSB151	38	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-6	PSB151	38	6	pratello	pratello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-7	PSB151	38	7	devi	devi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-8	PSB151	38	8	fa'	fa'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	_	_	_	_	_
38-9	PSB151	38	9	pure	pure	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-10	PSB151	38	10	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-11	PSB151	38	11	sera	sera	_	_	_	_	_	linguistic	_	none	_	End=89.803	_	_	_	_
39-0	PSB151	39	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=92.417	_	_	_	_
39-1	PSB151	39	1	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-2	PSB151	39	2	sai	sai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-3	PSB151	39	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-4	PSB151	39	4	quest'	quest'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
39-5	PSB151	39	5	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-6	PSB151	39	6	invece	invece	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-7	PSB151	39	7	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-8	PSB151	39	8	venticinque	venticinque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-9	PSB151	39	9	aprile	aprile	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-10	PSB151	39	10	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-11	PSB151	39	11	fanno	fanno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-12	PSB151	39	12	pure	pure	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-13	PSB151	39	13	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-14	PSB151	39	14	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-15	PSB151	39	15	bolognina	bolognina	_	_	_	_	_	linguistic	_	none	_	End=96.152	_	_	_	_
40-0	PSB152	40	0	davvero	davvero	_	_	_	_	_	linguistic	_	none	_	Begin=97.242|End=97.621	_	_	_	_
41-0	PSB151	41	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=97.853	_	_	_	_
41-1	PSB151	41	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=98.326	_	_	_	_
42-0	PSB152	42	0	fare	fare	_	_	_	_	_	linguistic	_	none	_	Begin=99.111	_	_	_	_
42-1	PSB152	42	1	cose?	cose	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=99.697	_	_	_	_
43-0	PSB151	43	0	una	una	_	_	_	_	_	linguistic	_	none	_	Begin=100.015	_	_	_	_
43-1	PSB151	43	1	festa	festa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-2	PSB151	43	2	gigante	gigante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-3	PSB151	43	3	fanno	fanno	_	_	_	_	_	linguistic	_	none	_	End=101.455	_	_	_	_
44-0	PSB152	44	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=102.332	_	_	_	_
44-1	PSB152	44	1	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-2	PSB152	44	2	stiamo	stiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-3	PSB152	44	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-4	PSB152	44	4	posto	posto	_	_	_	_	_	linguistic	_	none	_	End=103.581	_	_	_	_
45-0	PSB151	45	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=105.05	_	_	_	_
45-1	PSB151	45	1	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-2	PSB151	45	2	residenti	residenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-3	PSB151	45	3	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-4	PSB151	45	4	pratello	pratello	_	_	_	_	_	linguistic	_	none	_	End=106.662	_	_	_	_
46-0	PSB152	46	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=106.823|End=107.081	_	_	_	_
47-0	PSB151	47	0	si	si	_	_	_	_	_	linguistic	_	none	_	Begin=107.376	_	_	_	_
47-1	PSB151	47	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
47-2	PSB151	47	2	lamentati	lamentati	_	_	_	_	_	linguistic	_	none	_	End=108.467	_	_	_	_
48-0	PSB151	48	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=108.939|End=109.303	_	_	_	_
49-0	PSB151	49	0	giustamente	giustamente	_	_	_	_	_	linguistic	_	none	_	Begin=109.686	_	_	_	_
49-1	PSB151	49	1	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-2	PSB151	49	2	stanno	stanno	_	_	_	_	_	linguistic	_	none	_	End=110.848	_	_	_	_
50-0	PSB151	50	0	tantissime	tantissime	_	_	_	_	_	linguistic	_	none	_	Begin=111.141	_	_	_	_
