token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
23-2	PSB005	23	2	incoming	incoming	_	_	_	_	_	linguistic	_	none	_	End=42.5	_	_	_	_
24-0	PSB005	24	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=42.97|End=43.22	_	_	_	0-2(463)
25-0	PSB094	25	0	[ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=43.0	_	_	_	0-2(463)
25-1	PSB094	25	1	perfett~]	perfett~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=43.87	_	_	_	0-8(463)
26-0	PSB093	26	0	[pro]prio	proprio	_	_	_	_	_	linguistic	_	none	_	Begin=43.05	_	_	_	0-3(463)
26-1	PSB093	26	1	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-2	PSB093	26	2	serv[e:],	serve	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	4x1	_	_	4-5(5)
26-3	PSB093	26	3	[una]	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(6)
26-4	PSB093	26	4	persona	persona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-5	PSB093	26	5	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-6	PSB093	26	6	quest[o:]	questo	_	_	_	_	_	linguistic	_	none	_	End=46.56	5x1	_	_	5-6(7)
27-0	PSB005	27	0	[sì:]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=44.07|End=44.35	1x1	_	_	0-2(5)
28-0	PSB005	28	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=44.53|End=44.87	_	_	_	0-2(6)
29-0	PSB005	29	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=46.36|End=46.61	_	_	_	0-2(7)
30-0	PSB093	30	0	perché:,	perché	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=47.13	5x1	_	_	_
30-1	PSB093	30	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-2	PSB093	30	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-3	PSB093	30	3	gruppo	gruppo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-4	PSB093	30	4	che,	che	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
30-5	PSB093	30	5	cerchiamo	cerchiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-6	PSB093	30	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-7	PSB093	30	7	ospitare	ospitare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-8	PSB093	30	8	no[i:]	noi	_	_	_	_	_	linguistic	_	none	_	End=51.95	2x1	_	_	2-3(8)
31-0	PSB005	31	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=51.506|End=51.913	_	_	_	0-4(8)
32-0	PSB093	32	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=52.27	_	_	_	_
32-1	PSB093	32	1	farebbe	farebbe	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-2	PSB093	32	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-3	PSB093	32	3	esperienza,	esperienza	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
32-4	PSB093	32	4	perciò	perciò	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-5	PSB093	32	5	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-6	PSB093	32	6	vorrei	vorrei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-7	PSB093	32	7	raccontare:	raccontare	_	_	_	_	_	linguistic	_	none	_	End=55.61	9x1	_	_	_
33-0	PSB093	33	0	questi,	questi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=56.44	_	_	_	_
33-1	PSB093	33	1	[<tutor>]	tutor	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-5(0)	_	0-5(9)
33-2	PSB093	33	2	o:,	o	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	0x1	_	_	_
33-3	PSB093	33	3	pure,	pure	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
33-4	PSB093	33	4	[chi,	chi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-3(10)
33-5	PSB093	33	5	o]ccupa	occupa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(10)
33-6	PSB093	33	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-7	PSB093	33	7	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-8	PSB093	33	8	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-9	PSB093	33	9	[di]:,	di	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	1x1	_	_	0-2(11)
33-10	PSB093	33	10	ehm,	ehm	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
33-11	PSB093	33	11	cose	cose	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-12	PSB093	33	12	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-13	PSB093	33	13	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-14	PSB093	33	14	persone	persone	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-15	PSB093	33	15	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-16	PSB093	33	16	viene	viene	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-17	PSB093	33	17	da:ll'	dall'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	1x1	_	_	_
33-18	PSB093	33	18	es[tero]	estero	_	_	_	_	_	linguistic	_	none	_	End=64.76	_	_	_	1-6(12)
34-0	PSB005	34	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=57.17|End=57.65	_	_	_	0-4(9)
35-0	PSB005	35	0	[ok~	ok~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=58.991	_	_	_	0-3(10)
35-1	PSB005	35	1	okay]	okay	_	_	_	_	_	linguistic	_	none	_	End=59.824	_	_	_	0-4(10)
36-0	PSB094	36	0	[°sì°]	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=60.991|End=61.231	_	_	_	0-2(11)
37-0	PSB005	37	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=64.39|End=64.739	_	_	_	0-4(12)
38-0	PSB094	38	0	>°ah	ah	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=64.81	_	Fast=0-2(0)	_	_
38-1	PSB094	38	1	ah°<	ah	_	_	_	_	_	linguistic	_	none	Volume=low	End=65.23	_	Fast=0-2(0)	_	_
39-0	PSB093	39	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=65.51	_	_	_	_
39-1	PSB093	39	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-2	PSB093	39	2	possiamo	possiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-3	PSB093	39	3	ottenere	ottenere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-4	PSB093	39	4	questi	questi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-5	PSB093	39	5	ganci	ganci	_	_	_	_	_	linguistic	_	none	_	End=67.79	_	_	_	_
40-0	PSB005	40	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=68.21	_	_	_	_
40-1	PSB005	40	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-2	PSB005	40	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-3	PSB005	40	3	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-4	PSB005	40	4	e::h,	eh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	0x2	_	_	_
40-5	PSB005	40	5	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-6	PSB005	40	6	do	do	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-7	PSB005	40	7	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-8	PSB005	40	8	suo	suo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-9	PSB005	40	9	numero,	numero	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
40-10	PSB005	40	10	subito	subito	_	_	_	_	_	linguistic	_	none	_	End=71.65	_	_	_	_
41-0	PSB093	41	0	ok~,	ok~	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|Interrupted=Yes	Begin=72.76	_	_	_	_
41-1	PSB093	41	1	m::h,	mh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	0x2	_	_	_
41-2	PSB093	41	2	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-3	PSB093	41	3	facciamo	facciamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-4	PSB093	41	4	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-5	PSB093	41	5	giorno	giorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-6	PSB093	41	6	insieme,	insieme	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=76.454	_	_	_	_
42-0	PSB093	42	0	può	può	_	_	_	_	_	linguistic	_	none	_	Begin=77.11	_	_	_	_
42-1	PSB093	42	1	darsi	darsi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-2	PSB093	42	2	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-3	PSB093	42	3	poch[ino]	pochino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	4-7(13)
42-4	PSB093	42	4	più::	più	_	_	_	_	_	linguistic	_	none	_	End=79.11	2x2	_	_	_
43-0	PSB005	43	0	[a:h]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=78.04|End=78.387	0x1	_	_	0-2(13)
44-0	PSB005	44	0	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	Begin=79.12	_	_	_	_
44-1	PSB005	44	1	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-2	PSB005	44	2	invitiamo	invitiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-3	PSB005	44	3	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
44-4	PSB005	44	4	a:	a	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
44-5	PSB005	44	5	[chiederle]	chiederle	_	_	_	_	_	linguistic	_	none	_	End=81.54	_	_	_	0-9(14)
45-0	PSB093	45	0	[oppure	oppure	_	_	_	_	_	linguistic	_	none	_	Begin=80.86	_	_	_	0-6(14)
45-1	PSB093	45	1	an]che	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(14)
45-2	PSB093	45	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-3	PSB093	45	3	posso	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-4	PSB093	45	4	andare	andare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-5	PSB093	45	5	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-6	PSB093	45	6	[te]	te	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(16)
45-7	PSB093	45	7	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-8	PSB093	45	8	incontrare	incontrare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-9	PSB093	45	9	[se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(17)
45-10	PSB093	45	10	lei]	lei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(17)
45-11	PSB093	45	11	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-12	PSB093	45	12	disponi[bile]	disponibile	_	_	_	_	_	linguistic	_	none	_	End=85.707	_	_	_	7-11(15)
46-0	PSB005	46	0	[ah]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=82.83|End=83.25	_	_	_	0-2(16)
47-0	PSB005	47	0	[ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=83.77	_	_	_	0-2(17)
47-1	PSB005	47	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(17)
47-2	PSB005	47	2	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=84.47	_	_	_	0-2(17)
48-0	PSB005	48	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=85.445	_	_	_	0-2(15)
48-1	PSB005	48	1	sì,	sì	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
48-2	PSB005	48	2	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
48-3	PSB005	48	3	glielo	glielo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
48-4	PSB005	48	4	chiedo	chiedo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
48-5	PSB005	48	5	io	io	_	_	_	_	_	linguistic	_	none	_	End=87.18	_	_	_	_
49-0	PSB093	49	0	sì:	sì	_	_	_	_	_	linguistic	_	none	_	Begin=87.33|End=87.67	1x1	_	_	_
50-0	PSB005	50	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=87.66	_	_	_	_
50-1	PSB005	50	1	ripeti[mi	ripetimi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	6-8(19)
50-2	PSB005	50	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(19)
50-3	PSB005	50	3	cosa]	cosa	_	_	_	_	_	linguistic	_	none	_	End=88.787	_	_	_	0-4(19)
51-0	PSB094	51	0	[ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=88.32	_	_	_	0-2(19)
51-1	PSB094	51	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(19)
51-2	PSB094	51	2	una]	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(19)
51-3	PSB094	51	3	tua	tua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
51-4	PSB094	51	4	ami[ca]?	amica	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=89.3	_	_	_	3-5(20)
52-0	PSB005	52	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=89.13	_	_	_	0-2(20)
52-1	PSB005	52	1	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
52-2	PSB005	52	2	mia	mia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
52-3	PSB005	52	3	amica	amica	_	_	_	_	_	linguistic	_	none	_	End=89.77	_	_	_	_
53-0	PSB094	53	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=89.81	_	_	_	_
53-1	PSB094	53	1	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
53-2	PSB094	53	2	[puoi	puoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(464)
53-3	PSB094	53	3	parlarle	parlarle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(464)
53-4	PSB094	53	4	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(464)
53-5	PSB094	53	5	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-4(464)
53-6	PSB094	53	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	X(464)
53-7	PSB094	53	7	okay]	okay	_	_	_	_	_	linguistic	_	none	_	End=92.75	_	_	_	0-4(464)
54-0	PSB005	54	0	[siamo	siamo	_	_	_	_	_	linguistic	_	none	_	Begin=90.6	_	_	_	0-5(464)
54-1	PSB005	54	1	amicissimi	amicissimi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-10(464)
54-2	PSB005	54	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	X(464)
54-3	PSB005	54	3	amicissime]	amicissime	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-10(464)
54-4	PSB005	54	4	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=92.98	_	_	_	_
55-0	PSB093	55	0	[°okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|Volume=low	Begin=91.79	_	_	_	0-4(464)
55-1	PSB093	55	1	okay°]	okay	_	_	_	_	_	linguistic	_	none	Volume=low	End=92.55	_	_	_	0-4(464)
56-0	PSB093	56	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=92.97|End=93.3	_	_	_	_
57-0	PSB005	57	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=93.35	_	_	_	_
57-1	PSB005	57	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
57-2	PSB005	57	2	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
57-3	PSB005	57	3	ragazza	ragazza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
57-4	PSB005	57	4	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
57-5	PSB005	57	5	mia	mia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
57-6	PSB005	57	6	parrocchia	parrocchia	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
