token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB104	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=4.175	_	_	_	_
0-1	PSB104	0	0	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	PSB104	0	0	2	dimmi	dimmi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB104	0	0	3	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PSB104	0	0	4	po'	po'	_	_	_	_	_	linguistic	_	none	_	End=5.882	_	_	_	_
1-0	PSB104	1	1	0	tu	tu	_	_	_	_	_	linguistic	_	none	_	Begin=7.071	_	_	_	_
1-1	PSB104	1	1	1	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB104	1	1	2	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PSB104	1	1	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB104	1	1	4	permesso	permesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PSB104	1	1	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PSB104	1	1	6	soggiorno	soggiorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PSB104	1	1	7	giusto?	giusto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=9.179	_	_	_	_
2-0	PSB105	2	2	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=9.202|End=9.784	_	_	_	_
3-0	PSB104	3	3	0	e	e	_	_	_	_	_	linguistic	_	some	_	Begin=9.886	_	_	_	_
3-1	PSB104	3	3	1	vuoi	vuoi	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
3-2	PSB104	3	3	2	andare	andare	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
3-3	PSB104	3	3	3	a	a	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
3-4	PSB104	3	3	4	#marseille	marseille	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	End=11.183	_	_	_	_
